date,KRW
1986-05-28 00:00:00,303117.94641000003
1986-05-29 00:00:00,304363.84968000004
1986-05-30 00:00:00,308695.85129
1986-06-02 00:00:00,301248.44751
1986-06-03 00:00:00,300254.24169000005
1986-06-04 00:00:00,300953.43379000004
1986-06-05 00:00:00,299314.84010000003
1986-06-06 00:00:00,297394.23384
1986-06-09 00:00:00,305566.63570000004
1986-06-10 00:00:00,306789.78306000005
1986-06-11 00:00:00,304774.32623
1986-06-12 00:00:00,306266.02355000004
1986-06-13 00:00:00,300079.06802
1986-06-16 00:00:00,301501.37266000005
1986-06-17 00:00:00,303420.71975000005
1986-06-18 00:00:00,305741.31847
1986-06-19 00:00:00,305164.88333000004
1986-06-20 00:00:00,312292.08354
1986-06-23 00:00:00,301671.33333000005
1986-06-24 00:00:00,299165.79517
1986-06-25 00:00:00,301002.64998000005
1986-06-26 00:00:00,301205.81576
1986-06-27 00:00:00,299236.83483
1986-06-30 00:00:00,307330.51851
1986-07-01 00:00:00,302414.62840000005
1986-07-02 00:00:00,302497.7197
1986-07-03 00:00:00,300736.77065
1986-07-04 00:00:00,302497.7197
1986-07-07 00:00:00,306302.55435000005
1986-07-08 00:00:00,309775.0381
1986-07-09 00:00:00,310956.64227
1986-07-10 00:00:00,311735.71546000004
1986-07-11 00:00:00,315295.55842
1986-07-14 00:00:00,306068.29327
1986-07-15 00:00:00,306863.0594
1986-07-16 00:00:00,304615.82513
1986-07-17 00:00:00,303588.3828
1986-07-18 00:00:00,307082.61391
1986-07-21 00:00:00,315217.85421
1986-07-22 00:00:00,316762.83785
1986-07-23 00:00:00,310849.30653
1986-07-24 00:00:00,310433.40444
1986-07-25 00:00:00,314671.96278
1986-07-28 00:00:00,312514.04548000003
1986-07-29 00:00:00,311308.32340000005
1986-07-30 00:00:00,310890.82911000005
1986-07-31 00:00:00,313632.59874000004
1986-08-01 00:00:00,318195.49696
1986-08-04 00:00:00,319201.86975
1986-08-05 00:00:00,314838.60752
1986-08-06 00:00:00,319661.43811000005
1986-08-07 00:00:00,320310.99282000004
1986-08-08 00:00:00,319723.56175000005
1986-08-11 00:00:00,341048.9338
1986-08-12 00:00:00,337552.68486000004
1986-08-13 00:00:00,340724.98409000004
1986-08-14 00:00:00,336610.77644000005
1986-08-15 00:00:00,322022.18677000003
1986-08-18 00:00:00,333481.27920000005
1986-08-19 00:00:00,328978.34245000005
1986-08-20 00:00:00,331590.07127
1986-08-21 00:00:00,340183.5076
1986-08-22 00:00:00,342497.03391000006
1986-08-25 00:00:00,342497.03391000006
1986-08-26 00:00:00,338841.16418
1986-08-27 00:00:00,337724.30446
1986-08-28 00:00:00,344445.15084
1986-08-29 00:00:00,342266.62595
1986-09-01 00:00:00,345166.06251
1986-09-02 00:00:00,346720.40838000004
1986-09-03 00:00:00,354698.75571000006
1986-09-04 00:00:00,353956.3791
1986-09-05 00:00:00,369398.42938000005
1986-09-08 00:00:00,370048.52468000003
1986-09-09 00:00:00,362636.66067
1986-09-10 00:00:00,371333.67324000003
1986-09-11 00:00:00,359728.40234000003
1986-09-12 00:00:00,373355.36133000004
1986-09-15 00:00:00,362500.21138000005
1986-09-16 00:00:00,367471.18733000004
1986-09-17 00:00:00,364072.12925000006
1986-09-18 00:00:00,368829.99231
1986-09-19 00:00:00,378700.08521000005
1986-09-22 00:00:00,387447.42464000004
1986-09-23 00:00:00,389005.63373000006
1986-09-24 00:00:00,386094.34453000006
1986-09-25 00:00:00,387743.96394000005
1986-09-26 00:00:00,385040.27215000003
1986-09-29 00:00:00,375864.62996000005
1986-09-30 00:00:00,369087.52134000004
1986-10-01 00:00:00,371126.50014
1986-10-02 00:00:00,379649.51169
1986-10-03 00:00:00,381392.36840000004
1986-10-06 00:00:00,383388.48729
1986-10-07 00:00:00,384334.41116
1986-10-08 00:00:00,389585.42491000006
1986-10-09 00:00:00,387086.85971000005
1986-10-10 00:00:00,384066.70471
1986-10-13 00:00:00,378697.51753
1986-10-14 00:00:00,374587.50764
1986-10-15 00:00:00,368007.483
1986-10-16 00:00:00,371834.64674000005
1986-10-17 00:00:00,377868.72193000006
1986-10-20 00:00:00,370934.35912000004
1986-10-21 00:00:00,369471.43963000004
1986-10-22 00:00:00,370675.13123000006
1986-10-23 00:00:00,371354.99586
1986-10-24 00:00:00,362716.22143000003
1986-10-27 00:00:00,359895.67857000005
1986-10-28 00:00:00,358607.55455
1986-10-29 00:00:00,354787.01159
1986-10-30 00:00:00,359854.38576000003
1986-10-31 00:00:00,352586.45524000004
1986-11-03 00:00:00,353602.95122000005
1986-11-04 00:00:00,354247.7638
1986-11-05 00:00:00,349759.48260000005
1986-11-06 00:00:00,350716.24585
1986-11-07 00:00:00,351730.60543000005
1986-11-10 00:00:00,356742.03498000005
1986-11-11 00:00:00,351465.45759
1986-11-12 00:00:00,355590.68813
1986-11-13 00:00:00,356401.72214
1986-11-14 00:00:00,356058.63631000003
1986-11-17 00:00:00,340614.00448
1986-11-18 00:00:00,340504.14774000004
1986-11-19 00:00:00,343922.89721
1986-11-20 00:00:00,342026.88017
1986-11-21 00:00:00,338346.62709
1986-11-24 00:00:00,331220.31984
1986-11-25 00:00:00,341125.49805000005
1986-11-26 00:00:00,330421.31083000003
1986-11-27 00:00:00,331114.60648
1986-11-28 00:00:00,335152.42029000004
1986-12-01 00:00:00,341276.91989
1986-12-02 00:00:00,336919.55757
1986-12-03 00:00:00,337724.73496000003
1986-12-04 00:00:00,337685.96185
1986-12-05 00:00:00,336641.11854000005
1986-12-08 00:00:00,337666.94023
1986-12-09 00:00:00,334964.05497000006
1986-12-10 00:00:00,339599.80903
1986-12-11 00:00:00,337721.38787000004
1986-12-12 00:00:00,339037.67237000004
1986-12-15 00:00:00,340825.031
1986-12-16 00:00:00,341337.49356000003
1986-12-17 00:00:00,339743.73046000005
1986-12-18 00:00:00,338233.58666000003
1986-12-19 00:00:00,340828.27157000004
1986-12-22 00:00:00,337670.38537000003
1986-12-23 00:00:00,332877.75615000003
1986-12-24 00:00:00,337120.10454000003
1986-12-25 00:00:00,337120.10454000003
1986-12-26 00:00:00,337120.10454000003
1986-12-29 00:00:00,333398.25338
1986-12-30 00:00:00,334605.51939000003
1986-12-31 00:00:00,333768.27045
1987-01-01 00:00:00,333768.27045
1987-01-02 00:00:00,355628.79338000005
1987-01-05 00:00:00,346992.90302
1987-01-06 00:00:00,344657.47057
1987-01-07 00:00:00,347131.21363
1987-01-08 00:00:00,346012.04973
1987-01-09 00:00:00,346039.69108
1987-01-12 00:00:00,350310.00570000004
1987-01-13 00:00:00,350751.07428
1987-01-14 00:00:00,353493.73228000005
1987-01-15 00:00:00,357192.70147
1987-01-16 00:00:00,342793.84019
1987-01-19 00:00:00,358933.4577
1987-01-20 00:00:00,358926.39177000005
1987-01-21 00:00:00,349954.84307
1987-01-22 00:00:00,350364.08134000003
1987-01-23 00:00:00,353803.29022
1987-01-26 00:00:00,352040.69555
1987-01-27 00:00:00,346613.47564
1987-01-28 00:00:00,349323.21875
1987-01-29 00:00:00,351239.36809
1987-01-30 00:00:00,347664.70450000005
1987-02-02 00:00:00,346645.29104000004
1987-02-03 00:00:00,344735.19823000004
1987-02-04 00:00:00,346275.93604
1987-02-05 00:00:00,343468.92995
1987-02-06 00:00:00,347434.56340000004
1987-02-09 00:00:00,345384.03811
1987-02-10 00:00:00,343324.27335000003
1987-02-11 00:00:00,345393.91002
1987-02-12 00:00:00,344192.06348
1987-02-13 00:00:00,344235.82930000004
1987-02-16 00:00:00,346985.70975000004
1987-02-17 00:00:00,337792.47004000004
1987-02-18 00:00:00,333371.12348
1987-02-19 00:00:00,337958.58444
1987-02-20 00:00:00,340284.68139000004
1987-02-23 00:00:00,343579.55901
1987-02-24 00:00:00,341459.63008000003
1987-02-25 00:00:00,347622.30138
1987-02-26 00:00:00,345210.16768
1987-02-27 00:00:00,341629.8815
1987-03-02 00:00:00,342023.28676000005
1987-03-03 00:00:00,346426.87490000005
1987-03-04 00:00:00,350292.39257
1987-03-05 00:00:00,348298.09327
1987-03-06 00:00:00,346121.81938
1987-03-09 00:00:00,345346.97520000004
1987-03-10 00:00:00,346622.43921000004
1987-03-11 00:00:00,347186.43343000003
1987-03-12 00:00:00,350982.84478000004
1987-03-13 00:00:00,349708.08853
1987-03-16 00:00:00,344217.0336
1987-03-17 00:00:00,343855.67140000005
1987-03-18 00:00:00,343956.88826000004
1987-03-19 00:00:00,345366.87842
1987-03-20 00:00:00,346702.5995
1987-03-23 00:00:00,344385.71595000004
1987-03-24 00:00:00,348919.02550000005
1987-03-25 00:00:00,351945.29562000005
1987-03-26 00:00:00,347469.03397000005
1987-03-27 00:00:00,342894.84390000004
1987-03-30 00:00:00,356484.47048
1987-03-31 00:00:00,356768.09241000004
1987-04-01 00:00:00,355083.10433
1987-04-02 00:00:00,352025.65248000005
1987-04-03 00:00:00,350734.16957
1987-04-06 00:00:00,355044.37308000005
1987-04-07 00:00:00,353734.01791000005
1987-04-08 00:00:00,356245.33330000006
1987-04-09 00:00:00,355053.23495
1987-04-10 00:00:00,351683.44615000003
1987-04-13 00:00:00,366470.23081000004
1987-04-14 00:00:00,370721.70263
1987-04-15 00:00:00,373555.46025
1987-04-16 00:00:00,368026.79474000004
1987-04-17 00:00:00,368026.79474000004
1987-04-20 00:00:00,368026.79474000004
1987-04-21 00:00:00,377068.35631
1987-04-22 00:00:00,374856.47176000004
1987-04-23 00:00:00,376222.1706
1987-04-24 00:00:00,384097.16538
1987-04-27 00:00:00,387161.59160000004
1987-04-28 00:00:00,381845.20918
1987-04-29 00:00:00,374103.54898
1987-04-30 00:00:00,378459.07058000006
1987-05-01 00:00:00,371215.48052000004
1987-05-04 00:00:00,371215.48052000004
1987-05-05 00:00:00,379156.94775000005
1987-05-06 00:00:00,378945.06752000004
1987-05-07 00:00:00,381251.98551
1987-05-08 00:00:00,380813.97185000003
1987-05-11 00:00:00,380686.67921000003
1987-05-12 00:00:00,381491.72143000003
1987-05-13 00:00:00,381803.47420000006
1987-05-14 00:00:00,381245.66928000003
1987-05-15 00:00:00,388419.59702000004
1987-05-18 00:00:00,390853.17524
1987-05-19 00:00:00,389010.75336000003
1987-05-20 00:00:00,393277.86893000006
1987-05-21 00:00:00,388281.78667000006
1987-05-22 00:00:00,385939.62508
1987-05-25 00:00:00,385939.62508
1987-05-26 00:00:00,377300.04334000003
1987-05-27 00:00:00,371262.56488
1987-05-28 00:00:00,371007.16995
1987-05-29 00:00:00,370657.38623
1987-06-01 00:00:00,365831.81243000005
1987-06-02 00:00:00,371186.43556
1987-06-03 00:00:00,373039.69875000004
1987-06-04 00:00:00,372898.52828
1987-06-05 00:00:00,369683.16841000004
1987-06-08 00:00:00,371710.48682000005
1987-06-09 00:00:00,364013.90562000003
1987-06-10 00:00:00,372698.32080000004
1987-06-11 00:00:00,371726.76290000003
1987-06-12 00:00:00,373169.11495
1987-06-15 00:00:00,370514.6339
1987-06-16 00:00:00,367385.50096000003
1987-06-17 00:00:00,365517.02133
1987-06-18 00:00:00,367026.56345
1987-06-19 00:00:00,372549.08175
1987-06-22 00:00:00,359113.34648
1987-06-23 00:00:00,354346.92869000003
1987-06-24 00:00:00,354476.49711000005
1987-06-25 00:00:00,359981.0809
1987-06-26 00:00:00,364391.31601
1987-06-29 00:00:00,366030.79803
1987-06-30 00:00:00,358907.20617
1987-07-01 00:00:00,359943.47831000003
1987-07-02 00:00:00,361061.87978
1987-07-03 00:00:00,360479.47346
1987-07-06 00:00:00,356265.50317000004
1987-07-07 00:00:00,360113.60772
1987-07-08 00:00:00,360582.82282
1987-07-09 00:00:00,361134.61568000005
1987-07-10 00:00:00,360112.79047
1987-07-13 00:00:00,359753.75665000005
1987-07-14 00:00:00,362297.93392000004
1987-07-15 00:00:00,361007.04509
1987-07-16 00:00:00,367437.44469000003
1987-07-17 00:00:00,369990.63198
1987-07-20 00:00:00,364787.35323
1987-07-21 00:00:00,366207.24239
1987-07-22 00:00:00,369447.53002
1987-07-23 00:00:00,365128.48155
1987-07-24 00:00:00,363746.00612000003
1987-07-27 00:00:00,367851.70091
1987-07-28 00:00:00,368366.89973
1987-07-29 00:00:00,370554.83346000005
1987-07-30 00:00:00,370546.23612
1987-07-31 00:00:00,366498.42687
1987-08-03 00:00:00,376284.61193
1987-08-04 00:00:00,384599.80434000003
1987-08-05 00:00:00,378510.23224000004
1987-08-06 00:00:00,379251.91763000004
1987-08-07 00:00:00,376078.53686000005
1987-08-10 00:00:00,372013.11114000005
1987-08-11 00:00:00,373017.59076000005
1987-08-12 00:00:00,373139.59128000005
1987-08-13 00:00:00,373790.74743000005
1987-08-14 00:00:00,369389.03041
1987-08-17 00:00:00,365688.52570000006
1987-08-18 00:00:00,364656.11893000006
1987-08-19 00:00:00,368278.03525
1987-08-20 00:00:00,368591.67356
1987-08-21 00:00:00,368508.35288
1987-08-24 00:00:00,371440.04606
1987-08-25 00:00:00,372922.65923000005
1987-08-26 00:00:00,369610.29345000006
1987-08-27 00:00:00,367964.59511000005
1987-08-28 00:00:00,365336.32117
1987-08-31 00:00:00,365336.32117
1987-09-01 00:00:00,364328.34219000005
1987-09-02 00:00:00,372325.33794000006
1987-09-03 00:00:00,373279.53846
1987-09-04 00:00:00,375867.57938
1987-09-07 00:00:00,372307.77804
1987-09-08 00:00:00,368652.08675
1987-09-09 00:00:00,371657.69314000005
1987-09-10 00:00:00,371487.61199
1987-09-11 00:00:00,373862.90671
1987-09-14 00:00:00,368866.34277000005
1987-09-15 00:00:00,368757.71415
1987-09-16 00:00:00,369875.16314
1987-09-17 00:00:00,370980.11443
1987-09-18 00:00:00,368791.42536000005
1987-09-21 00:00:00,372010.19209
1987-09-22 00:00:00,374231.35783000005
1987-09-23 00:00:00,372171.46459000005
1987-09-24 00:00:00,375223.72453
1987-09-25 00:00:00,371361.16122
1987-09-28 00:00:00,370206.18820000003
1987-09-29 00:00:00,372608.31498
1987-09-30 00:00:00,366900.35613000003
1987-10-01 00:00:00,368829.04515
1987-10-02 00:00:00,372451.98840000003
1987-10-05 00:00:00,366810.75253000006
1987-10-06 00:00:00,368406.56326
1987-10-07 00:00:00,366246.54201000003
1987-10-08 00:00:00,366131.26979000005
1987-10-09 00:00:00,361225.16615
1987-10-12 00:00:00,372192.59599
1987-10-13 00:00:00,371499.25785000005
1987-10-14 00:00:00,369538.65293000004
1987-10-15 00:00:00,374289.41244000004
1987-10-16 00:00:00,374213.74380000005
1987-10-19 00:00:00,383933.13271000003
1987-10-20 00:00:00,380319.08546000003
1987-10-21 00:00:00,375882.39745000005
1987-10-22 00:00:00,379173.51534000004
1987-10-23 00:00:00,367643.56725
1987-10-26 00:00:00,372429.80862
1987-10-27 00:00:00,378641.38683000003
1987-10-28 00:00:00,381972.08248000004
1987-10-29 00:00:00,379729.34567
1987-10-30 00:00:00,374979.57230000006
1987-11-02 00:00:00,372425.70422
1987-11-03 00:00:00,371353.34352000005
1987-11-04 00:00:00,371939.95897000004
1987-11-05 00:00:00,359927.40489
1987-11-06 00:00:00,374014.42794
1987-11-09 00:00:00,368917.96234
1987-11-10 00:00:00,367677.97241000005
1987-11-11 00:00:00,370199.4649
1987-11-12 00:00:00,374030.93901000003
1987-11-13 00:00:00,366985.88332
1987-11-16 00:00:00,373024.31830000004
1987-11-17 00:00:00,365808.22247000004
1987-11-18 00:00:00,369003.10489
1987-11-19 00:00:00,369854.5797
1987-11-20 00:00:00,370496.03071
1987-11-23 00:00:00,371843.39583000005
1987-11-24 00:00:00,381125.91775
1987-11-25 00:00:00,379388.57332
1987-11-26 00:00:00,380170.55958000006
1987-11-27 00:00:00,367788.35978000006
1987-11-30 00:00:00,389806.28983
1987-12-01 00:00:00,389944.94521000003
1987-12-02 00:00:00,390539.34656000003
1987-12-03 00:00:00,393790.85344000004
1987-12-04 00:00:00,392026.16796000005
1987-12-07 00:00:00,382279.64844
1987-12-08 00:00:00,383153.83785
1987-12-09 00:00:00,384579.17505
1987-12-10 00:00:00,382542.16823
1987-12-11 00:00:00,391846.83493
1987-12-14 00:00:00,397671.03076000005
1987-12-15 00:00:00,392991.61630000005
1987-12-16 00:00:00,387812.15705000004
1987-12-17 00:00:00,379541.64612000005
1987-12-18 00:00:00,385188.87209
1987-12-21 00:00:00,380879.2772
1987-12-22 00:00:00,384051.69887
1987-12-23 00:00:00,386198.00433
1987-12-24 00:00:00,384133.81935
1987-12-25 00:00:00,384133.81935
1987-12-28 00:00:00,384133.81935
1987-12-29 00:00:00,377324.46293000004
1987-12-30 00:00:00,383816.77237
1987-12-31 00:00:00,379396.72068
1988-01-01 00:00:00,379396.72068
1988-01-04 00:00:00,382447.26464
1988-01-05 00:00:00,385661.69641000003
1988-01-06 00:00:00,385353.62953000003
1988-01-07 00:00:00,381262.11774
1988-01-08 00:00:00,381295.77822000004
1988-01-11 00:00:00,382291.56014
1988-01-12 00:00:00,379142.95518000005
1988-01-13 00:00:00,380040.82572
1988-01-14 00:00:00,380217.56078000006
1988-01-15 00:00:00,389199.91917
1988-01-18 00:00:00,373903.56000000006
1988-01-19 00:00:00,375228.32104
1988-01-20 00:00:00,372281.48161
1988-01-21 00:00:00,375411.31623000005
1988-01-22 00:00:00,379336.09731000004
1988-01-25 00:00:00,377042.78779000003
1988-01-26 00:00:00,367368.61186
1988-01-27 00:00:00,363392.27877000003
1988-01-28 00:00:00,365180.96846
1988-01-29 00:00:00,365858.77129
1988-02-01 00:00:00,355377.52582000004
1988-02-02 00:00:00,353863.38392000005
1988-02-03 00:00:00,347934.79008
1988-02-04 00:00:00,345408.08893
1988-02-05 00:00:00,347228.61685000005
1988-02-08 00:00:00,344593.42729
1988-02-09 00:00:00,342693.35486
1988-02-10 00:00:00,341555.28645
1988-02-11 00:00:00,342082.17941000004
1988-02-12 00:00:00,346246.98358
1988-02-15 00:00:00,344095.47382
1988-02-16 00:00:00,343825.20551
1988-02-17 00:00:00,343235.70033
1988-02-18 00:00:00,345394.88482000004
1988-02-19 00:00:00,340162.99854
1988-02-22 00:00:00,339223.92850000004
1988-02-23 00:00:00,337860.62216
1988-02-24 00:00:00,332801.19324000005
1988-02-25 00:00:00,330019.51611
1988-02-26 00:00:00,336564.23444000003
1988-02-29 00:00:00,323719.6303
1988-03-01 00:00:00,325325.0079
1988-03-02 00:00:00,327176.93481
1988-03-03 00:00:00,326454.51306
1988-03-04 00:00:00,326930.75258000003
1988-03-07 00:00:00,323353.39430000004
1988-03-08 00:00:00,326709.85425000003
1988-03-09 00:00:00,329714.02987
1988-03-10 00:00:00,335077.43283
1988-03-11 00:00:00,325516.03174
1988-03-14 00:00:00,334623.1143
1988-03-15 00:00:00,333052.7615
1988-03-16 00:00:00,336112.60566
1988-03-17 00:00:00,338251.85674
1988-03-18 00:00:00,335184.93499000004
1988-03-21 00:00:00,337693.83311
1988-03-22 00:00:00,336469.93178000004
1988-03-23 00:00:00,335821.24934000004
1988-03-24 00:00:00,332898.84851000004
1988-03-25 00:00:00,332383.42633000005
1988-03-28 00:00:00,336463.65844
1988-03-29 00:00:00,339539.47412
1988-03-30 00:00:00,337728.29395
1988-03-31 00:00:00,338778.75336000003
1988-04-01 00:00:00,338778.75336000003
1988-04-04 00:00:00,338778.75336000003
1988-04-05 00:00:00,338999.83919
1988-04-06 00:00:00,334874.49769000005
1988-04-07 00:00:00,332486.91510000004
1988-04-08 00:00:00,334037.77884000004
1988-04-11 00:00:00,337054.06692
1988-04-12 00:00:00,336438.89781000005
1988-04-13 00:00:00,335100.48442000005
1988-04-14 00:00:00,328103.01267
1988-04-15 00:00:00,335571.78696000006
1988-04-18 00:00:00,336479.73774
1988-04-19 00:00:00,339725.30468
1988-04-20 00:00:00,338889.25985000003
1988-04-21 00:00:00,334903.44662
1988-04-22 00:00:00,338428.64734
1988-04-25 00:00:00,335232.11322
1988-04-26 00:00:00,332812.33672
1988-04-27 00:00:00,333178.65162
1988-04-28 00:00:00,334739.87147
1988-04-29 00:00:00,330980.95863
1988-05-02 00:00:00,330980.95863
1988-05-03 00:00:00,330362.94972000003
1988-05-04 00:00:00,328883.69907000003
1988-05-05 00:00:00,329591.43339
1988-05-06 00:00:00,331859.60522
1988-05-09 00:00:00,325264.55321000004
1988-05-10 00:00:00,329278.37480000005
1988-05-11 00:00:00,330196.97668
1988-05-12 00:00:00,331186.18823
1988-05-13 00:00:00,324436.92384
1988-05-16 00:00:00,333273.09301
1988-05-17 00:00:00,338816.78858000005
1988-05-18 00:00:00,333018.86597000004
1988-05-19 00:00:00,336735.49932
1988-05-20 00:00:00,330244.98456
1988-05-23 00:00:00,334725.85344000004
1988-05-24 00:00:00,335751.53255
1988-05-25 00:00:00,333328.94894000003
1988-05-26 00:00:00,332103.51683000004
1988-05-27 00:00:00,332254.05682000006
1988-05-30 00:00:00,332254.05682000006
1988-05-31 00:00:00,337941.90834
1988-06-01 00:00:00,336865.93159000005
1988-06-02 00:00:00,335050.57995000004
1988-06-03 00:00:00,333169.65839000006
1988-06-06 00:00:00,338930.38670000003
1988-06-07 00:00:00,337606.4499
1988-06-08 00:00:00,333365.37832
1988-06-09 00:00:00,331212.50200000004
1988-06-10 00:00:00,339457.03494000004
1988-06-13 00:00:00,327326.36658000003
1988-06-14 00:00:00,331197.92063
1988-06-15 00:00:00,329322.42236
1988-06-16 00:00:00,330941.63824
1988-06-17 00:00:00,328975.42906000005
1988-06-20 00:00:00,330652.06255000003
1988-06-21 00:00:00,328899.07591
1988-06-22 00:00:00,330618.41789000004
1988-06-23 00:00:00,327847.02514000004
1988-06-24 00:00:00,328615.56242000003
1988-06-27 00:00:00,327627.02236
1988-06-28 00:00:00,320380.09887000005
1988-06-29 00:00:00,316139.07771000004
1988-06-30 00:00:00,319114.22862
1988-07-01 00:00:00,317524.36251
1988-07-04 00:00:00,321652.21989
1988-07-05 00:00:00,314377.3559
1988-07-06 00:00:00,317901.01831
1988-07-07 00:00:00,320541.31330000004
1988-07-08 00:00:00,319073.05619000003
1988-07-11 00:00:00,319126.26291000005
1988-07-12 00:00:00,314373.98028
1988-07-13 00:00:00,317079.20823000005
1988-07-14 00:00:00,320936.16497000004
1988-07-15 00:00:00,322510.54135
1988-07-18 00:00:00,314730.64579000004
1988-07-19 00:00:00,313300.67505
1988-07-20 00:00:00,321481.61709
1988-07-21 00:00:00,318434.87401
1988-07-22 00:00:00,315771.18582
1988-07-25 00:00:00,320144.44927000004
1988-07-26 00:00:00,313458.78102000005
1988-07-27 00:00:00,310263.06447000004
1988-07-28 00:00:00,314340.28571
1988-07-29 00:00:00,322211.64436000003
1988-08-01 00:00:00,313921.68605
1988-08-02 00:00:00,314699.40920000005
1988-08-03 00:00:00,313351.85749
1988-08-04 00:00:00,313223.93725
1988-08-05 00:00:00,318505.2628
1988-08-08 00:00:00,311131.71418
1988-08-09 00:00:00,310531.01717
1988-08-10 00:00:00,307882.72349
1988-08-11 00:00:00,309035.99834000005
1988-08-12 00:00:00,312095.65305
1988-08-15 00:00:00,311212.13005000004
1988-08-16 00:00:00,311911.01326000004
1988-08-17 00:00:00,312237.16812000005
1988-08-18 00:00:00,309878.91447
1988-08-19 00:00:00,312470.78075000003
1988-08-22 00:00:00,315441.39611000003
1988-08-23 00:00:00,313760.53222000005
1988-08-24 00:00:00,312425.84311
1988-08-25 00:00:00,311033.94733000005
1988-08-26 00:00:00,313958.99340000004
1988-08-29 00:00:00,313958.99340000004
1988-08-30 00:00:00,306788.50765000004
1988-08-31 00:00:00,309388.79891
1988-09-01 00:00:00,312834.33451
1988-09-02 00:00:00,310045.46056000004
1988-09-05 00:00:00,308312.23227000004
1988-09-06 00:00:00,305745.76602000004
1988-09-07 00:00:00,307248.81838
1988-09-08 00:00:00,310471.76663
1988-09-09 00:00:00,309511.04483
1988-09-12 00:00:00,301967.01277000003
1988-09-13 00:00:00,302820.54622
1988-09-14 00:00:00,307022.16057
1988-09-15 00:00:00,301317.98532000004
1988-09-16 00:00:00,299556.92959
1988-09-19 00:00:00,294481.49840000004
1988-09-20 00:00:00,293723.8897
1988-09-21 00:00:00,289260.35362
1988-09-22 00:00:00,287507.125
1988-09-23 00:00:00,287747.93497
1988-09-26 00:00:00,285145.847
1988-09-27 00:00:00,284896.0419
1988-09-28 00:00:00,283104.26501000003
1988-09-29 00:00:00,287760.82524000003
1988-09-30 00:00:00,286281.79452
1988-10-03 00:00:00,281873.44235
1988-10-04 00:00:00,287545.55286
1988-10-05 00:00:00,283686.89848000003
1988-10-06 00:00:00,290146.95966000005
1988-10-07 00:00:00,283588.07823000004
1988-10-10 00:00:00,288969.48531
1988-10-11 00:00:00,290340.83687
1988-10-12 00:00:00,286954.94753
1988-10-13 00:00:00,287949.62314000004
1988-10-14 00:00:00,285828.70029
1988-10-17 00:00:00,294581.71539
1988-10-18 00:00:00,290646.14082000003
1988-10-19 00:00:00,290587.94932
1988-10-20 00:00:00,289557.13513
1988-10-21 00:00:00,287765.51643
1988-10-24 00:00:00,286817.55381
1988-10-25 00:00:00,286174.15114000003
1988-10-26 00:00:00,285631.57331
1988-10-27 00:00:00,284778.29547
1988-10-28 00:00:00,287546.37348
1988-10-31 00:00:00,289747.02063000004
1988-11-01 00:00:00,287595.32865000004
1988-11-02 00:00:00,289835.05795000005
1988-11-03 00:00:00,295661.63613
1988-11-04 00:00:00,295356.03591000004
1988-11-07 00:00:00,291553.78150000004
1988-11-08 00:00:00,293530.72161
1988-11-09 00:00:00,289818.37901000003
1988-11-10 00:00:00,291036.44460000005
1988-11-11 00:00:00,289320.34463
1988-11-14 00:00:00,291824.56262000004
1988-11-15 00:00:00,294246.16964000004
1988-11-16 00:00:00,290942.10801
1988-11-17 00:00:00,293297.52383
1988-11-18 00:00:00,291942.39648
1988-11-21 00:00:00,285693.49812
1988-11-22 00:00:00,287401.93743000005
1988-11-23 00:00:00,288387.00791000004
1988-11-24 00:00:00,289423.25737
1988-11-25 00:00:00,290550.95805
1988-11-28 00:00:00,293239.41232
1988-11-29 00:00:00,288621.47111000004
1988-11-30 00:00:00,289517.14973
1988-12-01 00:00:00,291806.48600000003
1988-12-02 00:00:00,290422.19985000003
1988-12-05 00:00:00,293859.23788000003
1988-12-06 00:00:00,293452.04721000005
1988-12-07 00:00:00,292765.50346000004
1988-12-08 00:00:00,288649.17555000004
1988-12-09 00:00:00,291244.51985000004
1988-12-12 00:00:00,287809.74308000004
1988-12-13 00:00:00,290163.67202
1988-12-14 00:00:00,286322.91793
1988-12-15 00:00:00,286438.59723
1988-12-16 00:00:00,283098.01712000003
1988-12-19 00:00:00,282358.55908000004
1988-12-20 00:00:00,285702.05194000003
1988-12-21 00:00:00,282036.86137
1988-12-22 00:00:00,286879.68068000005
1988-12-23 00:00:00,285504.40762
1988-12-26 00:00:00,285504.40762
1988-12-27 00:00:00,285504.40762
1988-12-28 00:00:00,284270.04176000005
1988-12-29 00:00:00,281061.35304
1988-12-30 00:00:00,277911.20415
1989-01-02 00:00:00,277911.20415
1989-01-03 00:00:00,279647.43899
1989-01-04 00:00:00,282507.45017
1989-01-05 00:00:00,280216.76203000004
1989-01-06 00:00:00,282871.00176
1989-01-09 00:00:00,278246.02943
1989-01-10 00:00:00,278563.79705
1989-01-11 00:00:00,273177.30107000005
1989-01-12 00:00:00,276359.71709000005
1989-01-13 00:00:00,277117.00704
1989-01-16 00:00:00,275746.35672000004
1989-01-17 00:00:00,274118.17467000004
1989-01-18 00:00:00,276744.78921
1989-01-19 00:00:00,275501.50713000004
1989-01-20 00:00:00,276289.36355
1989-01-23 00:00:00,278081.91686
1989-01-24 00:00:00,279199.11017
1989-01-25 00:00:00,274580.67613000004
1989-01-26 00:00:00,276325.89924
1989-01-27 00:00:00,277240.74254
1989-01-30 00:00:00,267282.90071
1989-01-31 00:00:00,269841.08775
